Column1;Column2
"     * @param selectorThreadFactory factory to create non-acceptor selector threads
     * @param selectorCount the number of non-acceptor selectors to be created
     * @param eventHandlerFunction function for creating event handlers
     * @throws IOException occurs if there is a problem while opening a java.nio.Selector
     */
    public NioSelectorGroup(ThreadFactory acceptorThreadFactory, int dedicatedAcceptorCount, ThreadFactory selectorThreadFactory,
                            int selectorCount, Function<Supplier<NioSelector>, EventHandler> eventHandlerFunction) throws IOException {
        dedicatedAcceptors = new ArrayList<>(dedicatedAcceptorCount);
        selectors = new ArrayList<>(selectorCount);

        try {
";REC_CATCH_EXCEPTION
"null
null
null
null
null
null
null
null
null
null
null
";EQ_UNUSUAL
"     * Creates a new security manager with the specified list of regular expressions as the those that class names will be tested against to
     * check whether or not a class can exit or halt the virtual machine.
     *
     * @param classesThatCanExit the list of classes that can exit or halt the virtual machine
     */
    public SecureSM(final String[] classesThatCanExit) {
        this.classesThatCanExit = classesThatCanExit;
    }

    /**
     * Creates a new security manager with a standard set of test packages being the only packages that can exit or halt the virtual
";EI_EXPOSE_REP2
"    /**
     * @return an array of the names for the {@link ParseField} which are
     *         deprecated.
     */
    public String[] getDeprecatedNames() {
        return deprecatedNames;
    }

    public static class CommonFields {
        public static final ParseField FIELD = new ParseField(""field"");
        public static final ParseField FIELDS = new ParseField(""fields"");
";EI_EXPOSE_REP
"null
null
null
null
null
null
null
null
null
null
null
";DM_BOXED_PRIMITIVE_FOR_PARSING
"        this.mergeCovariance(other, deltas);
    }

    /** Merges two covariance matrices */
    private void mergeCovariance(final RunningStats other, final Map<String, Double> deltas) {
        final double countA = docCount - other.docCount;
        double f, dR, newVal;
        for (Map.Entry<String, Double> fs : other.means.entrySet()) {
            final String fieldName = fs.getKey();
            // merge covariances of two sets
            f = countA * other.docCount / this.docCount;
";WMI_WRONG_MAP_ITERATOR
"        }
        return needsScores;
    }

    public String[] fieldNames() {
        return this.names;
    }
}
null
null
null
";EI_EXPOSE_REP
"                                                                AggregatorFactory parent,
                                                                AggregatorFactories.Builder subFactoriesBuilder) throws IOException;

    public ValuesSourceConfig<VS> config(SearchContext context, String field, Script script) {

        ValueType valueType = this.valueType != null ? this.valueType : targetValueType;

        if (field == null) {
            if (script == null) {
                ValuesSourceConfig<VS> config = new ValuesSourceConfig<>(ValuesSourceType.ANY);
                return config.format(resolveFormat(null, valueType));
";NP_LOAD_OF_KNOWN_NULL_VALUE
"            throw new RuntimeException(""Invalid escaped char ["" + s + ""]"");
        }
    }

    @Override
    public Tokenizer create() {
        return new CharTokenizer() {
            @Override
            protected boolean isTokenChar(int c) {
                if (tokenizeOnSpace && Character.isWhitespace(c)) {
                    return false;
";IL_INFINITE_RECURSIVE_LOOP
"        super(indexSettings, settings, name);
        maxTokenLength = settings.getAsInt(""max_token_length"", StandardAnalyzer.DEFAULT_MAX_TOKEN_LENGTH);
    }

    @Override
    public Tokenizer create() {
        ClassicTokenizer tokenizer = new ClassicTokenizer();
        tokenizer.setMaxTokenLength(maxTokenLength);
        return tokenizer;
    }
}
";IL_INFINITE_RECURSIVE_LOOP
"        this.maxGram = settings.getAsInt(""max_gram"", NGramTokenizer.DEFAULT_MAX_NGRAM_SIZE);
        this.matcher = parseTokenChars(settings.getAsList(""token_chars""));
    }

    @Override
    public Tokenizer create() {
        if (matcher == null) {
            return new EdgeNGramTokenizer(minGram, maxGram);
        } else {
            return new EdgeNGramTokenizer(minGram, maxGram) {
                @Override
";IL_INFINITE_RECURSIVE_LOOP
"        super(indexSettings, settings, name);
        bufferSize = settings.getAsInt(""buffer_size"", 256);
    }

    @Override
    public Tokenizer create() {
        return new KeywordTokenizer(bufferSize);
    }
}
null
null
";IL_INFINITE_RECURSIVE_LOOP
"
    // ancient unsupported option
    private static final String ENABLE_POS_INC_KEY = ""enable_position_increments"";

    LengthTokenFilterFactory(IndexSettings indexSettings, Environment environment, String name, Settings settings) {
        super(indexSettings, name, settings);
        min = settings.getAsInt(""min"", 0);
        max = settings.getAsInt(""max"", Integer.MAX_VALUE);
        if (settings.get(ENABLE_POS_INC_KEY) != null) {
            throw new IllegalArgumentException(ENABLE_POS_INC_KEY + "" is not supported anymore. Please fix your analysis chain"");
        }
";RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE
"    LetterTokenizerFactory(IndexSettings indexSettings, Environment environment, String name, Settings settings) {
        super(indexSettings, settings, name);
    }

    @Override
    public Tokenizer create() {
        return new LetterTokenizer();
    }
}
null
null
";IL_INFINITE_RECURSIVE_LOOP
"        }
        this.matcher = parseTokenChars(settings.getAsList(""token_chars""));
    }

    @Override
    public Tokenizer create() {
        if (matcher == null) {
            return new NGramTokenizer(minGram, maxGram);
        } else {
            return new NGramTokenizer(minGram, maxGram) {
                @Override
";IL_INFINITE_RECURSIVE_LOOP
"        this.skip = settings.getAsInt(""skip"", PathHierarchyTokenizer.DEFAULT_SKIP);
        this.reverse = settings.getAsBoolean(""reverse"", false);
    }

    @Override
    public Tokenizer create() {
        if (reverse) {
            return new ReversePathHierarchyTokenizer(bufferSize, delimiter, replacement, skip);
        }
        return new PathHierarchyTokenizer(bufferSize, delimiter, replacement, skip);
    }
";IL_INFINITE_RECURSIVE_LOOP
"    private final boolean preserveOriginal;
    private static final String PATTERNS_KEY = ""patterns"";
    private static final String PRESERVE_ORIG_KEY = ""preserve_original"";

    PatternCaptureGroupTokenFilterFactory(IndexSettings indexSettings, Environment environment, String name, Settings settings) {
        super(indexSettings, name, settings);
        List<String> regexes = settings.getAsList(PATTERNS_KEY, null, false);
        if (regexes == null) {
            throw new IllegalArgumentException(""required setting '"" + PATTERNS_KEY + ""' is missing for token filter ["" + name + ""]"");
        }
        patterns = new Pattern[regexes.size()];
";RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE
"    private final Pattern pattern;
    private final String replacement;
    private final boolean all;

    public PatternReplaceTokenFilterFactory(IndexSettings indexSettings, Environment environment, String name, Settings settings) {
        super(indexSettings, name, settings);

        String sPattern = settings.get(""pattern"", null);
        if (sPattern == null) {
            throw new IllegalArgumentException(""pattern is missing for ["" + name + ""] token filter of type 'pattern_replace'"");
        }
";RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE
"
    private final Pattern pattern;
    private final int group;

    PatternTokenizerFactory(IndexSettings indexSettings, Environment environment, String name, Settings settings) {
        super(indexSettings, settings, name);

        String sPattern = settings.get(""pattern"", ""\\W+"" /*PatternAnalyzer.NON_WORD_PATTERN*/);
        if (sPattern == null) {
            throw new IllegalArgumentException(""pattern is missing for ["" + name + ""] tokenizer of type 'pattern'"");
        }
";RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE
"
    @Override
    public TokenFilterFactory getChainAwareTokenFilterFactory(TokenizerFactory tokenizer, List<CharFilterFactory> charFilters,
                                                              List<TokenFilterFactory> previousTokenFilters,
                                                              Function<String, TokenFilterFactory> allFilters) {
        List<TokenFilterFactory> filters = new ArrayList<>();
        List<TokenFilterFactory> existingChain = new ArrayList<>(previousTokenFilters);
        for (String filter : filterNames) {
            TokenFilterFactory tff = allFilters.apply(filter);
            if (tff == null) {
                throw new IllegalArgumentException(""ScriptedConditionTokenFilter ["" + name() +
";UC_USELESS_OBJECT
"
        pattern = settings.get(""pattern"", """");
    }

    @Override
    public Tokenizer create() {
        return new SimplePatternSplitTokenizer(pattern);
    }
}
null
null
";IL_INFINITE_RECURSIVE_LOOP
"
        pattern = settings.get(""pattern"", """");
    }

    @Override
    public Tokenizer create() {
        return new SimplePatternTokenizer(pattern);
    }
}
null
null
";IL_INFINITE_RECURSIVE_LOOP
"    ThaiTokenizerFactory(IndexSettings indexSettings, Environment environment, String name, Settings settings) {
        super(indexSettings, settings, name);
    }

    @Override
    public Tokenizer create() {
        return new ThaiTokenizer();
    }
}
null
null
";IL_INFINITE_RECURSIVE_LOOP
